F_total_int,F_total_ext,Q_total_int,Q_total_ext,P_mean_int,P_mean_ext,P_max_int,P_max_ext,P_sd_int,P_sd_ext,h_min_int,h_min_ext,h_mean_int,h_mean_ext,h_max_int,h_max_ext,h_sd_int,h_sd_ext
319181.24476054264,493399.663764148,0.0001157020381984,8.46733015735858e-05,572297.5010691588,251801.9775917171,1629557.7773661364,729165.7986081115,716238.7820354758,319765.8558116821,6.599919145725343e-05,4.5248954252435016e-05,6.82175309385503e-05,4.798512055939999e-05,7.037452991394542e-05,5.059774317534144e-05,1.2330405213092695e-06,1.3899176087603575e-06
459724.70168941066,1113204.2517560304,2.607664997291879e-05,5.952160913298659e-05,851706.4904273072,558616.7532559262,1931289.5674978043,1712757.443857347,862968.2216901192,686734.3850356949,2.9748744857302e-05,3.015856438521212e-05,3.312564137804919e-05,3.949016652153845e-05,3.556001814779213e-05,4.697263267801101e-05,1.4962040441045228e-06,3.6153941773043488e-06
366253.2894780129,1038372.0244556036,4.496486951900238e-05,0.0002609004362496,602227.4421458256,511877.1271596368,1279488.4728878275,1583062.3782488212,614711.4387424944,689814.6400221183,3.507235022171778e-05,4.787873858848349e-05,3.707039151485311e-05,5.4994726706610384e-05,3.841324733348674e-05,6.059738113166717e-05,8.811115476603764e-07,3.2019251331316296e-06
467462.6553610227,1103238.5845495772,7.448522960565936e-05,0.0001361908151321,859208.9452987403,512150.63925764384,2185886.0392644326,1282756.2231333666,991667.3897870182,565908.4004913556,3.860342091123991e-05,3.8730769052976334e-05,4.194647751176388e-05,4.549116100381435e-05,4.468017223607908e-05,5.046307539987174e-05,1.7081711797723653e-06,2.568878184771121e-06
375783.9919396099,1201624.7861757309,1.4103118914436297e-05,0.0003054167206944,714620.5867103551,499444.4164534782,2191321.089047076,1193860.587882825,920380.068973383,542033.6955331484,2.70204431624494e-05,5.2067823772352735e-05,2.991292861938517e-05,5.811010865794639e-05,3.303188732657315e-05,6.262051579095708e-05,1.6996409285756063e-06,2.328544547800999e-06
291636.4653863346,725534.0501861927,8.362310782522543e-05,0.0001569869973484,558665.4238558398,366401.71317238937,1280410.0962110562,1091768.8502517643,612900.8732432666,465961.9317281004,4.524774615963395e-05,4.742591063451604e-05,4.737966400146911e-05,5.206700085041903e-05,4.921230108429785e-05,5.581176685242456e-05,1.0801333090301625e-06,2.0977534087505458e-06
472491.2509257322,1098835.8031948626,1.692881848949972e-05,9.874065220915092e-05,896482.5872765947,447097.9496566289,2406938.806476105,751479.6461177673,997645.4139230178,357537.5321054048,3.010629407652516e-05,3.1251369388720305e-05,3.3317448054302644e-05,3.474868366614134e-05,3.6256243182191554e-05,3.719166628450882e-05,1.7333113378855216e-06,1.3342322143325005e-06
301784.7920445799,760345.1647567119,0.0001235809573449,0.0001916857519637,538678.2915035818,312607.1757890065,1285031.1314437091,702034.7105479307,612330.1263135909,321837.63518057537,5.09043345193266e-05,5.3588506599984e-05,5.2939790766139366e-05,5.795866163050683e-05,5.452567284766509e-05,6.116369242487584e-05,1.0308144469585777e-06,1.5706952968500297e-06
181153.3472878477,470236.2476577006,4.063140909328511e-05,0.000124768309119,347225.0891407755,238642.6627354086,951887.9783114328,774757.0498926583,389646.1115291345,308860.752041598,5.79178797385607e-05,5.907485731063068e-05,5.923517843357526e-05,6.274448072143002e-05,6.055567057202503e-05,6.661180007231426e-05,7.078647213778733e-07,1.7324585687448484e-06
279793.41770938586,335811.19019499293,0.0001324998368783,0.0001052342269638,513726.15331912594,143049.67670397577,1206545.2948758595,300014.0849156879,513129.20589152985,145712.80225403392,7.607119499452665e-05,4.939781184592584e-05,7.780188969492019e-05,5.101569943156758e-05,7.911976166606431e-05,5.2479301452247926e-05,8.124102782572519e-07,6.682753741587556e-07
325398.0149903338,967536.444861743,3.611141218494506e-05,0.0003845787821859,496903.7345813184,413660.192186805,888011.8276271811,835604.138420665,419788.1368303432,405797.3368908397,3.5491924285254666e-05,5.0751997805230384e-05,3.661856689835101e-05,5.5361160357549065e-05,3.726569650009784e-05,5.858371859750341e-05,3.697583913672204e-07,1.7265234697707477e-06
455423.8130982432,885378.0213265492,6.792285485441259e-05,0.0001354183195908,869838.0891520095,423886.43307392247,2315289.0142497947,1117781.533230506,969963.2284441412,526467.1727084949,4.964632135432713e-05,3.508264771002958e-05,5.289259591698065e-05,3.990925588970158e-05,5.582301326188604e-05,4.40772568114796e-05,1.7277414725973332e-06,2.1059343155701668e-06
312477.48558085726,627848.1346043422,9.974682787570194e-05,0.0001004790472733,589922.6691847111,280469.3129243757,1926234.2460664448,902368.8503127804,811931.6346845382,380780.0067686209,5.791002194494381e-05,4.90403635194332e-05,6.034030559845589e-05,5.237589738390418e-05,6.31238039899502e-05,5.492299722778832e-05,1.4642251001650337e-06,1.5165295500215314e-06
317909.1661171909,642350.9055632108,0.0001715066352941,9.287370134334132e-05,538351.8129768365,302030.4406434084,1204094.7931851412,855620.9605085388,576971.4930314266,356002.61101397115,5.763970224725123e-05,4.913109917079811e-05,5.9564304920669065e-05,5.236578205014328e-05,6.0898941276283295e-05,5.475753685372972e-05,8.689884448762565e-07,1.3744532732968382e-06
338137.29276184004,577335.740618613,0.0001123234908634,9.454758064202226e-05,627856.7526490587,221533.90824679928,1677342.938627938,450940.83195330633,705278.7918211799,206659.76814036528,6.497665632889245e-05,4.857394020322449e-05,6.726513565369745e-05,4.9716100112861526e-05,6.932466513104615e-05,5.127237699354084e-05,1.208426489973398e-06,4.52426162483059e-07
173279.36644799297,594526.2768815192,6.17454577310247e-05,0.0003756926136232,281997.0156895762,322556.8450058672,649117.2072998182,1200136.173024353,286312.3920398653,472184.0973801554,6.587672495929326e-05,7.873889136770224e-05,6.678308999484605e-05,8.311132254558379e-05,6.754127823629048e-05,8.792639298353714e-05,4.0608172624938514e-07,2.2331029669106187e-06
305724.8067514636,795591.0201422473,3.331670286526028e-05,7.245975425594071e-05,505249.3760728696,428107.8199635061,1004290.5789503728,1643472.1645869785,476416.5751319144,609153.571849192,3.463453806267255e-05,3.8245972034362286e-05,3.620280345786146e-05,4.504030031218982e-05,3.723008445161936e-05,5.128031255938881e-05,6.182166659863529e-07,2.929979986843375e-06
259919.29093409984,784597.3644440714,3.596105779379802e-05,0.0002221114804168,415786.79128504125,305102.2771071883,855314.9734145759,613583.1873753482,377069.7998089576,281058.2134423677,4.346765947006971e-05,5.675249112813362e-05,4.469474651602101e-05,5.945769749628018e-05,4.548866984912324e-05,6.206078305810248e-05,4.653266391984394e-07,1.1349780396240051e-06
258273.0906255535,603354.0286640769,5.4531609084702654e-05,8.815081764928334e-05,379871.6203328492,279658.79829545075,994017.6520791152,625809.3573473741,427948.2052627652,267889.0242762413,5.099125731972686e-05,5.029792006829719e-05,5.227073489667567e-05,5.305774652779841e-05,5.325009366678872e-05,5.56496498278052e-05,6.138277220069421e-07,1.041112054020429e-06
314119.46844692004,776705.0830578799,0.0001915470542728,0.000375299361935,506517.8687067845,367183.8039383452,961255.8946348248,1005148.3052776108,448016.54129019065,411219.49469101214,7.198157739360255e-05,7.42822902384841e-05,7.339907321331224e-05,7.849227715402153e-05,7.441012381165228e-05,8.23669236920145e-05,5.683861654354556e-07,1.8338865002473235e-06
128316.69601243746,622947.4985601632,6.895699470586441e-05,0.0004134001270068,202534.70965231443,296707.7247743582,368965.2545569424,796373.571325133,177304.1177858589,338156.4938071542,6.043150744300935e-05,8.324246232917061e-05,6.0869590145137e-05,8.742446044397845e-05,6.120800034575882e-05,9.080745131053736e-05,1.8466094977786041e-07,1.6299819580732235e-06
313101.7270961765,702581.4944726333,3.4594598354030224e-05,0.0001279106666454,614147.634831316,289088.9345332242,1563690.9256916053,496756.94523462816,637367.6212193966,234871.8107059168,4.64868574744123e-05,4.452428379361752e-05,4.867449468491419e-05,4.656194488212178e-05,5.066222093933095e-05,4.877295701019756e-05,1.0768207442818105e-06,7.631783531699233e-07
411483.5800773984,749388.5256807639,0.0001048156192116,8.977065632833337e-05,704072.2179587778,389578.1850085305,1897369.963074105,1484164.163680933,795902.1399210995,552817.6024632709,6.056621080952461e-05,4.268636333283236e-05,6.303157234356284e-05,4.781539874982992e-05,6.518626758183177e-05,5.217417337503721e-05,1.1739135650881675e-06,2.351892569816908e-06
448047.8123556948,889691.0170871995,0.0001352988021928,0.0001629380497129,777029.5069856155,416032.906574501,1580379.9670256854,919997.3712639534,726864.9439559194,403038.6735007314,5.608079378880966e-05,4.396076113072368e-05,5.856434409029824e-05,4.833438730252816e-05,6.025887516261344e-05,5.132100251162148e-05,1.0833534445937197e-06,1.652325932139836e-06
185889.96963631813,495441.4129414029,4.219827721224308e-05,0.0001432189453896,332728.31188972393,225060.78239023048,914039.8789898388,459475.94652156346,399253.5016536229,200138.94841366427,4.996799478831279e-05,5.340325380857429e-05,5.128677719242057e-05,5.620098384575708e-05,5.243484839922938e-05,5.883495217120592e-05,6.821043091239171e-07,1.090815789393107e-06
146684.29768956243,463141.1913569343,4.457565193409164e-05,0.000193099921655,226670.4544527386,240913.2336606146,393608.3085445262,644122.1884998446,186926.6410110488,285733.44856021134,4.982784754899576e-05,5.642852871611597e-05,5.03405254941032e-05,6.021782254187628e-05,5.065223350194853e-05,6.289105928498976e-05,1.6470356811440613e-07,1.4414699205245328e-06
165376.12285178222,677086.9469028586,3.5227425627089454e-05,0.0004221668606338,290881.8488048174,281158.9158371874,928634.4007067168,790790.331018176,389647.0450315984,345071.0921568738,4.943764224361108e-05,6.990744960456356e-05,5.0537244327131295e-05,7.407284829156857e-05,5.182151421398489e-05,7.707693238038166e-05,7.002994517971778e-07,1.5378485459600315e-06
295868.6614691734,807696.786312253,3.647285795892349e-05,0.0001118783840516,462006.84991976654,343556.3955424516,837593.2595939237,727502.6397701307,394161.1398226502,337809.8754360574,3.894791199872818e-05,4.754580373013726e-05,4.007077501168444e-05,5.047613492597347e-05,4.07556704361708e-05,5.315787898304793e-05,3.936074140938265e-07,1.2390824064907989e-06
251982.94505078948,656810.8274476333,2.3668184064209195e-05,0.0001471291143343,641196.5193588351,279429.17440102424,2197694.862883956,545711.2897501362,841423.4651525589,261694.15828196864,4.1918089551989055e-05,4.667852110521056e-05,4.463964156551488e-05,4.939917835849045e-05,4.807202430176876e-05,5.145293815266112e-05,1.8143324580174683e-06,9.494726784438134e-07
342657.1343674569,819643.107929871,0.000150613857153,0.000368571468502,579381.466934147,345974.20135555085,1424462.4040006169,1083556.7380263535,645991.5432357122,467931.6639874095,6.485053760976339e-05,6.487214544432764e-05,6.70280750430484e-05,6.961428208123438e-05,6.880752755984957e-05,7.378427798368804e-05,1.0622098444616235e-06,2.004451612569045e-06
335201.54432695155,959165.9212998152,6.629195647329465e-06,9.728081864694473e-05,815650.5543993763,387801.90247265255,2784231.787634864,995696.645997471,1063330.169810158,446091.3172838367,2.355998692031626e-05,3.662321401966785e-05,2.700877526957816e-05,4.1201134816607294e-05,3.137234553734895e-05,4.522808286133731e-05,2.239452203578919e-06,1.810779432943386e-06
171256.78694393532,467750.3544793696,6.448125657864384e-05,9.93836300263377e-05,313249.422108753,198910.3571806248,740798.3885325684,428401.91653537424,352497.68490282656,196347.60616488868,5.008403775554432e-05,5.274785295641337e-05,5.126608502529141e-05,5.598811793306262e-05,5.225969438828157e-05,5.873050882678839e-05,5.897821074855208e-07,1.429041137326291e-06
333164.1000665685,895755.9358331324,2.922465258634736e-05,8.932386943126601e-05,571559.2307098978,407959.63949048735,1247659.8791244435,892108.8232878895,557761.6063245148,382567.50855167554,3.484345779013933e-05,4.423413018787372e-05,3.6761445678784136e-05,4.8237585580533966e-05,3.80985187180555e-05,5.186327668920883e-05,8.182219161300741e-07,1.6519757288075613e-06
426410.3405183004,972353.6394054767,7.719106486389323e-05,8.459813726465947e-05,756350.4687901333,375742.103880156,1880194.821575479,785429.1264100588,886165.3076260271,350523.9223976997,3.918784964253088e-05,3.78007497486913e-05,4.213310551405688e-05,4.137158542485666e-05,4.464764994262921e-05,4.5917934950168535e-05,1.539381728596045e-06,1.477991109033825e-06
431921.6957024626,1112992.531870307,3.1092533470749393e-05,9.642778445762773e-05,661395.5534185924,567079.1316841561,1171097.4850278518,1831245.146439252,545297.0987401726,735284.8007453434,3.075114342607843e-05,3.5905225645067656e-05,3.2343138512971165e-05,4.455923646534454e-05,3.314900840128952e-05,5.2228178607030894e-05,4.976419753037567e-07,3.473996615050854e-06
397251.0569224913,824515.4537242206,6.956636939465446e-05,7.329935513818034e-05,666038.2528882347,368751.8941733629,1231676.1177439168,1054218.918621686,545094.5325191787,453703.3326215505,4.718563695138282e-05,3.667117611204793e-05,4.916579693045051e-05,4.2031570816805625e-05,5.041333785851511e-05,4.672381454567362e-05,6.782751384130218e-07,2.16545226738589e-06
419679.74154269823,1126335.93709848,3.350898874112389e-05,0.0002925683915896,740430.3377819593,567782.7743979228,1530754.5813862684,1689564.160084467,683579.0531054649,721276.9330205072,3.673901285876228e-05,4.649352908441162e-05,3.910365968245768e-05,5.436599611988273e-05,4.079155184467873e-05,6.018070429376234e-05,9.856075838686035e-07,3.360941319738991e-06
424435.2345835737,1133021.5202490685,3.952953849517547e-05,0.0004058040074476,737947.3796965121,457733.212718183,1734781.8385454086,841507.3767957106,762910.8445978824,406332.212357659,3.89475970671569e-05,5.079356671660135e-05,4.1489673363375145e-05,5.5114979003529e-05,4.364659997570119e-05,5.840982510693556e-05,1.2563471019243146e-06,1.714964866336195e-06
352539.4887355318,643316.9431528678,7.861806659712011e-05,9.360387048522166e-05,654839.2345723017,291032.78856084304,2156155.3184722885,732789.8576788981,907393.2564211518,346536.11902060825,5.163555728074501e-05,3.730966922976435e-05,5.4363662259761165e-05,4.010329861287803e-05,5.759259659778352e-05,4.280138900661095e-05,1.636872812456608e-06,1.3418625300920723e-06
415882.9825147945,1108420.0938198324,3.758178348677064e-05,0.0003256595920809,714973.0260231959,486289.15200731705,1545909.9299978004,1031838.1498851362,708541.370216521,500092.55257392186,3.4136192855801586e-05,4.460122840151805e-05,3.654929410555507e-05,5.0044012977712814e-05,3.815745097076852e-05,5.381197381885964e-05,1.0370606647874834e-06,2.0925194801372628e-06
216929.6014695423,519381.7309593843,3.406659538759475e-05,0.0001564256436678,365337.9136821596,211756.6665626695,988090.6421916804,355728.16939276893,421619.29376248055,169457.71384975314,4.9340010099780765e-05,4.990834587574438e-05,5.062388733289523e-05,5.134945085891033e-05,5.175050499236958e-05,5.254128482967544e-05,6.828955217027387e-07,4.744343146975838e-07
283516.34718370053,1056182.6565537942,1.2401509904194648e-05,0.0003312266992562,633922.1207116201,503440.82987304137,2272147.2931511463,1396591.817349316,856729.292472906,581995.1914250568,3.1788078345526526e-05,6.13152781385641e-05,3.439145254875375e-05,6.828617540926921e-05,3.7888181720177785e-05,7.271806061219574e-05,1.7665168556039374e-06,2.650701872583403e-06
183661.47721934383,432146.5889227854,6.117603582273757e-05,0.000138809557309,315562.08238332544,196579.26631203268,785739.2961734146,435969.4099707653,324864.5934764304,184668.25021729732,6.760695353539501e-05,6.583392276994831e-05,6.860350051997287e-05,6.848082098624524e-05,6.94700023767617e-05,7.116409322275695e-05,4.769459007229946e-07,1.3840031038445028e-06
250071.4840933506,365830.92229019856,0.0001647943117811,0.0002191137420084,416754.2006828487,157509.84670293928,1316857.8094522962,331189.28501913906,565353.2247222576,160826.28390233454,8.121731315189217e-05,6.307601296727106e-05,8.289019855735465e-05,6.44975323824488e-05,8.473742274305416e-05,6.580866561717919e-05,9.620856913406914e-07,5.910748226725637e-07
171014.86757011237,460572.94247459626,7.616830744700462e-05,0.0002459002822911,262198.61544236675,188165.07579268987,457012.86039424513,362685.59928983846,216160.2647918132,175727.46491504725,5.584541562781737e-05,5.9153438459810906e-05,5.643217100228746e-05,6.0865000975084726e-05,5.674078775847023e-05,6.231133384856222e-05,1.8765658998918396e-07,6.789118659768007e-07
298250.9352156245,697355.0758017694,2.450093598601012e-05,0.0001112934220488,574976.6483462384,377463.40595511126,1558319.6012628728,1009507.4909121623,643552.9807206132,448463.9809748168,4.20635803044023e-05,4.0853241421900304e-05,4.418277944215684e-05,4.555160646626978e-05,4.625332744183981e-05,4.906637132910507e-05,1.1663249603883789e-06,2.0207009776947576e-06
