l_r_i;l_r_e;n_nerv_ang;esp_nerv_ang;esp_base_pad;CO2_emission;Pump_power;Cool_power;Elastic_energy
1,1826185022588476;1,3585138720008825;16,0;0,01586223792192312;0,10869155416805704;124555,05769787273;507,1770806924991;431,10051858855525;11,66649714786791
0,3934690621725796;0,5111637253779855;20,0;0,06228806644587409;0,11040182832641598;136730,5304539474;1169,9698172204535;994,4743375825701;8,001120484067288
0,5550145661410945;0,7179094519718889;13,0;0,05101296348706088;0,08039334131801351;125772,42908369271;866,5074467967042;736,5313080155836;9,797641449199954
0,8803197777701455;1,4947401018642248;19,0;0,020248551825152648;0,04095070995244021;117091,12910950634;537,9492094010236;457,25682760924354;11,699343437030498
1,3279916666266636;0,41997840670533526;10,0;0,01715405475675559;0,1150901492957064;124462,45865641277;1169,1534804698526;993,7804583991468;13,450302232389669
0,8337620421623988;1,2247762694360425;22,0;0,023445858195539952;0,05699486051669683;120869,96396749667;597,8552605187809;508,176970204445;10,338990229541622
0,7289079388512765;0,6990205935471324;19,0;0,019783163647754183;0,05809165287534088;119220,6981419091;836,5398599249585;711,0588706418023;11,341005980007777
0,30863304869418967;0,5239023920151872;22,0;0,05127989200074388;0,09213287999677636;133025,6212571397;1272,0154374102892;1081,2131217244314;7,97216412018966
0,9074957211412656;1,0484322231344265;12,0;0,04126472127844304;0,051247732185341774;119860,66716218833;634,0920533586846;538,9782426784187;10,892278993586467
0,4244982438715539;0,895838590618472;19,0;0,042334986446403544;0,0552338308927651;124349,2719609551;840,2764427736406;714,2349746196863;9,316298646251798
0,41248805274343736;1,0069254992768575;21,0;0,0638122484430138;0,08224207151213342;134440,80471549678;787,7706732010934;669,6050718297324;7,602324807823309
0,4759111217377193;0,8673478925476626;15,0;0,050638980190086634;0,10245064546092918;129835,64173352117;818,5426351445199;695,7612349371017;9,148115334774603
0,6361915666556017;0,6016974552782536;21,0;0,015215268497329518;0,08427338995638026;122009,21531181003;932,176621672989;792,3499891298306;11,340905285152164
